date,precip,rainfall,snow_melt,Tair,baseflow,runoff
3/22/10,0.449999988,0.229559794,0,0.867255807,0.021691831,0.00522818
3/23/10,0.275000006,0.171875,0,2.820409298,0.02168563,0.00318523
3/24/10,0,0,0,3.185897827,0.021679429,0
3/25/10,0.050000001,0.031281855,0,2.846737146,0.02167323,0.000666718
3/26/10,0.100000001,0.061136242,0,2.336178303,0.021667032,0.001264404
3/27/10,0.025,0.01589225,0,4.786616802,0.021660836,0.000315466
3/28/10,0,0,0,6.411466599,0.021654643,0
3/29/10,0,0,0,11.58186245,0.02164845,0
3/30/10,1.5,1.5,0,11.0424633,0.021642258,0.054538455
3/31/10,4.900000095,2.543343067,0.055700824,0.379348278,0.021636069,0.059631012
4/1/10,0.5,0.188855082,0,-4.406347752,0.021629881,0.004015886
4/2/10,0.324999988,0.150380626,0,-1.739383459,0.021623695,0.003449473
4/3/10,1.424999952,0.684605896,0,0.196793616,0.021617509,0.015091525
4/4/10,1.424999952,0.706562519,0,-0.47250244,0.021611327,0.016095247
4/5/10,0.300000012,0.151062503,0,0.422157437,0.021605145,0.003146607
4/6/10,0.174999997,0.084838539,0,-0.577261269,0.021598965,0.001865347
4/7/10,0,0,0,1.197929978,0.021592787,0
4/8/10,0,0,0,5.265647411,0.02158661,0
4/9/10,0,0,0,7.01956749,0.021580435,0
4/10/10,0,0,0,7.871226311,0.021574263,0
4/11/10,0.675000012,0.675000012,0,9.565103531,0.02156809,0.018769732
4/12/10,2.424999952,2.128316641,0,6.773292065,0.021561919,0.048120286
4/13/10,0.200000003,0.147404283,0,5.049133301,0.02155575,0.005239836
4/14/10,0,0,0,4.492547989,0.021549582,0
4/15/10,0,0,0,8.882068634,0.021543417,0
4/16/10,0,0,0,10.98934078,0.021537254,0
4/17/10,0,0,0,10.24725056,0.02153109,0
4/18/10,0,0,0,11.47497654,0.021524929,0
4/19/10,0,0,0,11.85716629,0.021518769,0
4/20/10,2.775000095,2.775000095,0,10.34142208,0.021512611,0.102447703
4/21/10,7.375,7.335052013,0,8.096352577,0.021506455,0.182341471
4/22/10,0.425000012,0.328994602,0,3.534502506,0.021500299,0.013704307
4/23/10,1.075000048,0.876354933,0,5.969911098,0.021494146,0.020499967
4/24/10,0,0,0,8.261124611,0.021487994,0
4/25/10,0,0,0,9.03057766,0.021481844,0
4/26/10,0.224999994,0.168750003,0,9.603985786,0.021475695,0.003470193
4/27/10,0.150000006,0.150000006,0,10.60359764,0.021469546,0.002858761
4/28/10,0.050000001,0.041820701,0,8.66778183,0.021463402,0.000835671
4/29/10,0.075000003,0.046875,0,2.133451223,0.021457257,0.001007306
4/30/10,0.025,0.015079962,0,1.779059172,0.021451116,0.000311733
5/1/10,0.075000003,0.050000001,0,3.842454433,0.021444974,0.000913072
5/2/10,0.025,0.018562773,0,4.289156437,0.021438835,0.000426042
5/3/10,0.050000001,0.037473843,0,8.120253563,0.021432698,0.000740019
5/4/10,0.025,0.025,0,9.997862816,0.02142656,0.000444906
5/5/10,0,0,0,7.703519344,0.021420427,0
5/6/10,0,0,0,5.310951233,0.021414293,0
5/7/10,0,0,0,4.337337971,0.021408161,0
5/8/10,0.200000003,0.153061137,0,8.259379387,0.021402031,0.0028551
5/9/10,1.25,1.25,0,8.313869476,0.021395903,0.027573984
5/10/10,10.67500019,10.6038332,0,6.497054577,0.021389777,0.31843099
5/11/10,23.54999924,19.67005157,13.52352333,2.028889418,0.021383654,1.177586317
5/12/10,4.824999809,4.793772221,0,4.572471619,0.021377986,0.19469887
5/13/10,0.375,0.279806763,0,4.816498756,0.021373892,0.022151016
5/14/10,0,0,0,6.100805283,0.021370912,0
5/15/10,0,0,0,9.230984688,0.021368273,0
5/16/10,0,0,0,12.41508961,0.021365633,0
5/17/10,0.324999988,0.324999988,0,13.81718731,0.02136288,0.008663291
5/18/10,0.224999994,0.224999994,0,12.22208118,0.021360002,0.00583851
5/19/10,0,0,0,10.31449318,0.021357019,0
5/20/10,0,0,0,11.97523594,0.021353934,0
5/21/10,0,0,0,11.65507412,0.021350756,0
5/22/10,0,0,0,5.2634058,0.021347502,0
5/23/10,0.25,0.199679464,0,3.973317623,0.021344207,0.005492128
5/24/10,0.174999997,0.126744285,0,4.289940357,0.021340881,0.002933689
5/25/10,0,0,0,8.635363579,0.02133752,0
5/26/10,0,0,0,12.19712734,0.021334112,0
5/27/10,0.100000001,0.100000001,0,12.95536423,0.021330656,0.002157283
5/28/10,0.400000006,0.400000006,0,9.480039597,0.02132716,0.00855977
5/29/10,0.025,0.019690687,0,6.430385113,0.021323632,0.000443947
5/30/10,0,0,0,9.063184738,0.021320075,0
5/31/10,0.474999994,0.474999994,0,13.06049156,0.021316485,0.012559016
6/1/10,0.550000012,0.550000012,0,14.00775623,0.021312866,0.012067092
6/2/10,0.025,0.025,0,16.5228672,0.021309219,0.000516351
6/3/10,0,0,0,19.41741371,0.021305546,0
6/4/10,0.150000006,0.150000006,0,19.70411873,0.021301847,0.003034588
6/5/10,0.375,0.375,0,20.12879753,0.021298125,0.00755308
6/6/10,0.774999976,0.774999976,0,21.30706406,0.021294383,0.0259046
6/7/10,0,0,0,19.3049221,0.021290623,0
6/8/10,0,0,0,18.20632553,0.021286845,0
6/9/10,0,0,0,18.97491455,0.021283051,0
6/10/10,0,0,0,14.27622414,0.021279242,0
6/11/10,0.200000003,0.200000003,0,9.767134666,0.02127542,0.003881346
6/12/10,0.474999994,0.474999994,0,11.04027843,0.021271586,0.009239197
6/13/10,0.449999988,0.449999988,0,10.95192719,0.02126774,0.011007815
6/14/10,0,0,0,13.62535572,0.021263884,0
6/15/10,0,0,0,17.17865753,0.021260018,0
6/16/10,0,0,0,13.81590366,0.021256138,0
6/17/10,0,0,0,10.66264439,0.021252247,0
6/18/10,0,0,0,14.78399849,0.021248344,0
6/19/10,0,0,0,16.64204216,0.021244433,0
6/20/10,0,0,0,16.37307358,0.02124051,0
6/21/10,0,0,0,14.70652771,0.021236578,0
6/22/10,0,0,0,16.00663948,0.021232635,0
6/23/10,0,0,0,18.00172615,0.021228682,0
6/24/10,0,0,0,19.49501228,0.02122472,0
6/25/10,0,0,0,20.28919983,0.021220747,0
6/26/10,0,0,0,19.22599602,0.021216767,0
6/27/10,0,0,0,20.28719139,0.021212775,0
6/28/10,0,0,0,22.02207184,0.021208776,0
6/29/10,0,0,0,24.19900703,0.021204766,0
6/30/10,0,0,0,23.78305244,0.021200748,0
7/1/10,0,0,0,21.17727661,0.021196721,0
7/2/10,0,0,0,20.34586525,0.021192687,0
7/3/10,0,0,0,17.17457008,0.021188641,0
7/4/10,0,0,0,16.26947784,0.021184588,0
7/5/10,0,0,0,17.29774475,0.021180527,0
7/6/10,0,0,0,16.11779022,0.021176457,0
7/7/10,0.050000001,0.050000001,0,18.07558632,0.021172378,0.000927883
7/8/10,0.025,0.025,0,19.60598564,0.021168293,0.000464072
7/9/10,0.174999997,0.174999997,0,19.76010704,0.021164197,0.003252651
7/10/10,0.550000012,0.550000012,0,19.07789421,0.021160096,0.010284342
7/11/10,0.050000001,0.050000001,0,20.23769379,0.021155985,0.000939061
7/12/10,0.025,0.025,0,22.6042366,0.021151867,0.000468663
7/13/10,0,0,0,23.97155571,0.021147741,0
7/14/10,0,0,0,21.4078846,0.021143608,0
7/15/10,0,0,0,22.85178947,0.021139467,0
7/16/10,0,0,0,24.63993645,0.021135317,0
7/17/10,0,0,0,24.39851952,0.021131162,0
7/18/10,0,0,0,24.0550251,0.021126997,0
7/19/10,0,0,0,24.63656235,0.021122826,0
7/20/10,0,0,0,24.46654892,0.021118648,0
7/21/10,0,0,0,24.99186325,0.021114461,0
7/22/10,0,0,0,22.47558212,0.021110268,0
7/23/10,0,0,0,23.05903816,0.021106068,0
7/24/10,0,0,0,22.80503082,0.021101862,0
7/25/10,0.75,0.75,0,22.9432869,0.021097647,0.022068705
7/26/10,2.525000095,2.525000095,0,21.46447754,0.021093426,0.048296403
7/27/10,0.649999976,0.649999976,0,19.76996994,0.021089198,0.018869255
7/28/10,0.875,0.875,0,20.41419983,0.021084964,0.017272472
7/29/10,1.5,1.5,0,20.9037323,0.021080721,0.053944848
7/30/10,5.574999809,5.574999809,0,22.42046165,0.021076474,0.117266677
7/31/10,5.025000095,5.025000095,0,23.88827896,0.021072218,0.217020363
8/1/10,0,0,0,23.09515953,0.021067956,0.000801556
8/2/10,0,0,0,22.23881912,0.021063689,0
8/3/10,0,0,0,23.3853035,0.021059414,0
8/4/10,0.075000003,0.075000003,0,24.1036377,0.021055134,0.001586958
8/5/10,0.050000001,0.050000001,0,24.198452,0.021050846,0.001039872
8/6/10,0,0,0,23.30129623,0.021046553,0
8/7/10,0,0,0,22.10768127,0.021042254,0
8/8/10,0,0,0,20.55776787,0.021037947,0
8/9/10,0,0,0,19.13954735,0.021033635,0
8/10/10,0,0,0,17.56270409,0.021029318,0
8/11/10,0,0,0,17.48807335,0.021024993,0
8/12/10,0,0,0,19.38690376,0.021020664,0
8/13/10,0,0,0,19.21033478,0.021016328,0
8/14/10,0,0,0,20.65118408,0.021011986,0
8/15/10,0,0,0,21.7181282,0.021007638,0
8/16/10,0,0,0,21.34211159,0.021003284,0
8/17/10,0,0,0,22.33144569,0.020998925,0
8/18/10,0,0,0,21.87319183,0.020994561,0
8/19/10,0,0,0,20.86001396,0.020990189,0
8/20/10,0,0,0,23.33787537,0.020985814,0
8/21/10,0,0,0,22.87436485,0.020981431,0
8/22/10,0,0,0,17.29552269,0.020977044,0
8/23/10,0,0,0,16.31731606,0.020972652,0
8/24/10,0,0,0,16.68756294,0.020968255,0
8/25/10,0,0,0,19.41671753,0.020963851,0
8/26/10,1.600000024,1.600000024,0,22.57674217,0.020959442,0.056342416
8/27/10,4.75,4.75,0,21.98732376,0.020955028,0.093424685
8/28/10,0.075000003,0.075000003,0,19.70805168,0.02095061,0.001531605
8/29/10,1.125,1.125,0,13.26591587,0.020946184,0.022902064
8/30/10,2.799999952,2.799999952,0,12.58641624,0.020941755,0.111314557
8/31/10,0,0,0,13.19873524,0.020937322,0
9/1/10,0,0,0,15.43282413,0.020932881,0
9/2/10,0,0,0,17.40941238,0.020928437,0
9/3/10,0,0,0,18.71600914,0.020923989,0
9/4/10,0,0,0,20.73425102,0.020919533,0
9/5/10,0,0,0,17.04760551,0.020915074,0
9/6/10,0.075000003,0.075000003,0,12.939785,0.020910611,0.001455038
9/7/10,0.800000012,0.800000012,0,15.93258095,0.020906141,0.015527727
9/8/10,2.049999952,2.049999952,0,17.176157,0.020901669,0.077082574
9/9/10,1.075000048,1.075000048,0,12.25869751,0.020897189,0.021678707
9/10/10,0.025,0.019801756,0,8.39851284,0.020892708,0.000443058
9/11/10,0,0,0,12.36692905,0.020888219,0
9/12/10,0,0,0,15.84329605,0.020883728,0
9/13/10,0,0,0,17.98848915,0.020879231,0
9/14/10,0,0,0,16.80670738,0.020874729,0
9/15/10,0,0,0,15.14280224,0.020870224,0
9/16/10,0,0,0,16.38419724,0.020865714,0
9/17/10,0,0,0,17.49211502,0.020861199,0
9/18/10,0,0,0,18.90662193,0.02085668,0
9/19/10,0,0,0,19.0289402,0.020852156,0
9/20/10,0,0,0,14.32164192,0.02084763,0
9/21/10,0,0,0,14.79416656,0.020843098,0
9/22/10,0,0,0,14.9788332,0.020838561,0
9/23/10,0,0,0,12.72325039,0.020834021,0
9/24/10,0,0,0,13.81799984,0.020829476,0
9/25/10,0,0,0,15.81758308,0.020824928,0
9/26/10,0,0,0,17.03866577,0.020820376,0
9/27/10,0,0,0,17.03508377,0.02081582,0
9/28/10,0,0,0,17.89658356,0.020811258,0
9/29/10,0,0,0,17.06225014,0.020806694,0
9/30/10,0,0,0,17.91625023,0.020802125,0
10/1/10,0,0,0,18.33991623,0.020797553,0
10/2/10,0,0,0,18.92216682,0.020792976,0
10/3/10,1.075000048,1.075000048,0,16.98716736,0.020788396,0.036078006
10/4/10,3.625,3.625,0,13.12116623,0.020783812,0.069434077
10/5/10,1.299999952,1.299999952,0,11.71800041,0.020779224,0.0473186
10/6/10,1.399999976,1.399999976,0,10.66699982,0.020774633,0.028492223
10/7/10,0.800000012,0.800000012,0,8.353750229,0.020770038,0.027478216
10/8/10,0.075000003,0.075000003,0,9.416417122,0.020765437,0.001550125
10/9/10,0,0,0,9.272749901,0.020760834,0
10/10/10,0,0,0,11.91349983,0.020756228,0
10/11/10,0,0,0,10.9984169,0.020751618,0
10/12/10,0,0,0,8.423666954,0.020747004,0
10/13/10,0,0,0,9.37891674,0.020742388,0
10/14/10,0,0,0,13.71291637,0.020737767,0
10/15/10,0,0,0,13.79275036,0.020733142,0
10/16/10,0.449999988,0.449999988,0,11.25808334,0.020728515,0.01228771
10/17/10,2,1.5,0.040528338,10.12966633,0.020723885,0.033304278
10/18/10,1.424999952,1.424999952,0,10.73508358,0.020719249,0.028852655
10/19/10,0.050000001,0.040722165,0,8.196499825,0.020714613,0.000897771
10/20/10,0,0,0,8.691082954,0.020709971,0
10/21/10,0,0,0,10.75533295,0.020705326,0
10/22/10,0.824999988,0.824999988,0,11.61208344,0.020700678,0.028059091
10/23/10,0.925000012,0.925000012,0,9.62100029,0.020696027,0.018906124
10/24/10,4.824999809,4.824999809,0,10.19666672,0.020691372,0.203620106
10/25/10,6.574999809,5.781188488,1.197541356,4.801249981,0.020686716,0.222307652
10/26/10,0.324999988,0.176547065,0,1.20025003,0.020682054,0.011936481
10/27/10,0.050000001,0.026178174,0,-0.284166664,0.020677391,0.000714385
10/28/10,0,0,0,4.239666462,0.020672726,0
10/29/10,0.125,0.125,0,8.897916794,0.020668056,0.002987622
10/30/10,0.474999994,0.408526123,0,5.031333447,0.020663384,0.010845497
10/31/10,0.075000003,0.074812502,0,6.543499947,0.020658709,0.001936647
11/1/10,0,0,0,5.996916771,0.02065403,0
11/2/10,0,0,0,8.105750084,0.020649349,0
11/3/10,0,0,0,9.921250343,0.020644667,0
11/4/10,0,0,0,10.69291687,0.020639978,0
11/5/10,0,0,0,10.80158329,0.02063529,0
11/6/10,0,0,0,10.95566654,0.020630596,0
11/7/10,1.725000024,1.725000024,0,8.832060814,0.020625902,0.073526293
11/8/10,6.125,4.762485504,1.076114774,4.196403027,0.020621203,0.188889518
11/9/10,1.049999952,0.446864873,0,-1.665463805,0.020616502,0.013280833
11/10/10,2.400000095,1.044550776,0.067524888,-0.390622586,0.0206118,0.028302999
11/11/10,0.050000001,0.018144866,0,-1.682948351,0.020607095,0.000535598
11/12/10,0,0,0,-0.953396797,0.020602388,0
11/13/10,0,0,0,-0.937339306,0.02059768,0
11/14/10,0.075000003,0.048646625,0,3.160627604,0.020592969,0.00121906
11/15/10,0,0,0,6.071798325,0.020588256,0
11/16/10,0,0,0,4.871728897,0.020583542,0
11/17/10,0,0,0,3.323534012,0.020578824,0
11/18/10,0,0,0,2.725540638,0.020574104,0
11/19/10,1.325000048,0.962894678,0.041878209,5.30330801,0.020569382,0.025500178
11/20/10,6.025000095,3.053902626,1.293471456,0.268057197,0.020564659,0.075107396
11/21/10,4.074999809,0.012306353,0,-3.572446585,0.020559933,0
11/22/10,0.5,0.035990994,0,-3.631197453,0.020555206,0
11/23/10,1.325000048,0.315662891,0,-4.086779118,0.020550476,0
11/24/10,0.349999994,0,0,-12.75428391,0.020545745,0
11/25/10,0,0,0,-16.17726135,0.020541014,0
11/26/10,0,0,0,-11.04875755,0.020536279,0
11/27/10,0.550000012,0.161691636,0,-5.372779846,0.020531544,0
11/28/10,1.774999976,0,0,-6.405633926,0.020526808,0
11/29/10,0.425000012,0,0,-11.13378048,0.020522069,0
11/30/10,0,0,0,-10.72929478,0.020517327,0
12/1/10,0,0,1.385240436,-0.815642953,0.020512586,0.069008969
12/2/10,0,0,1.63483727,1.82938695,0.020507842,0.092405103
12/3/10,0,0,0,4.244665623,0.0205031,0
12/4/10,0.075000003,0.062189184,0,2.181013346,0.020498358,0.001905423
12/5/10,0.474999994,0.296875,0,2.412151575,0.020493619,0.007590427
12/6/10,1.25,0.75333339,0.061000332,2.167929649,0.020488881,0.022872632
12/7/10,0,0,0,1.243837118,0.020484142,0
12/8/10,0.050000001,0.030248057,0,1.987441182,0.020479405,0.000801713
12/9/10,0.200000003,0.191889584,0,4.981136322,0.02047467,0.005702895
12/10/10,0.174999997,0.174999997,0,5.360684872,0.020469936,0.00446183
12/11/10,0,0,0,2.444795132,0.020465201,0
12/12/10,0,0,0,5.935902119,0.020460466,0
12/13/10,0,0,0,6.33922863,0.020455729,0
12/14/10,2.275000095,2.142835855,0.083829604,6.4559412,0.020450993,0.066819318
12/15/10,5.099999905,2.132815361,0.920102417,-0.603003025,0.020446254,0.062983543
12/16/10,0,0,0,-6.840642929,0.020441517,0
12/17/10,1.125,0.526295543,0,-3.3045609,0.020436784,0.014667004
12/18/10,7.25,4.53125,4.0399189,1.786458611,0.020432057,0.220344692
12/19/10,13.57499981,9.736323357,9.889460564,2.210854769,0.02042738,0.601981163
12/20/10,8.125,4.336223602,2.241069794,0.668875933,0.020423716,0.14925611
12/21/10,9.024999619,0.13456215,0,-2.304226398,0.020422818,0
12/22/10,3.224999905,0.042927518,0,-2.936806917,0.02042439,0
12/23/10,0.300000012,0.021401232,0,-3.545656443,0.020427605,0
12/24/10,0,0,0,-6.09619236,0.020432023,0
12/25/10,0.449999988,0,0,-7.596637726,0.020437386,0
12/26/10,1.25,0.286207289,0,-5.218344688,0.020443512,0
12/27/10,0,0,0,-4.664017677,0.02045027,0
12/28/10,1.975000024,0.548515081,0,-5.236390114,0.020457553,0
12/29/10,5.099999905,1.06350255,0,-4.352224827,0.020465279,0
12/30/10,0.25,0,0,-12.47003841,0.02047338,0
12/31/10,0,0,0,-18.18377876,0.020481795,0
1/1/11,0,0,0,-18.01471138,0.020490477,0
1/2/11,0,0,0,-13.06368542,0.020499384,0
1/3/11,0,0,0,-9.953773499,0.020508477,0
1/4/11,0,0,0,-12.67722034,0.020517725,0
1/5/11,0,0,0,-13.44787312,0.020527102,0
1/6/11,0,0,0,-11.13453102,0.020536581,0
1/7/11,0,0,0,-8.308161736,0.02054614,0
1/8/11,0,0,0,-9.181603432,0.020555763,0
1/9/11,0,0,0,-16.43789291,0.02056543,0
1/10/11,0,0,0,-14.62411785,0.020575127,0
1/11/11,0,0,0,-6.530096531,0.02058484,0
1/12/11,0,0,0.318742484,-2.486998558,0.02059456,0.021335745
1/13/11,0.224999994,0.092250235,0,-1.802639604,0.020604294,0
1/14/11,0.125,0.056241259,0,-1.182428122,0.020614056,0
1/15/11,0.125,0.070846885,0,-0.590484202,0.020623835,0
1/16/11,0,0,1.542703152,2.448013783,0.020633627,0.10265933
1/17/11,0.075000003,0.050994024,9.124116898,4.384226322,0.020643728,0.66395241
1/18/11,0.200000003,0.139150739,1.394546032,3.446969032,0.020660855,0.115104072
1/19/11,0.224999994,0.121862978,0.850384295,1.645461917,0.020696688,0.073200822
1/20/11,0,0,0,-2.987993479,0.020751279,0
1/21/11,0,0,0.959553182,-0.08519879,0.020818923,0.082770981
1/22/11,0,0,0,-2.231737137,0.020896902,0
1/23/11,0,0,0.528046548,-1.232315779,0.020983454,0.045913983
1/24/11,0,0,0,0.410989463,0.021074915,0
1/25/11,0,0,0,0.29001078,0.02116775,0
1/26/11,0,0,0,0.617991447,0.021257889,0
1/27/11,0,0,0,3.057078838,0.02134358,0
1/28/11,0.899999976,0.564148366,0.025875935,3.764901638,0.021424042,0.022300031
1/29/11,2.724999905,1.772698402,0.338069409,2.028322458,0.021499554,0.101837546
1/30/11,0.075000003,0.024674797,0,-2.116347075,0.021571429,0.001136006
1/31/11,0.550000012,0,0,-5.309092522,0.02164064,0
2/1/11,0,0,0,-7.050373554,0.021707334,0
2/2/11,0,0,0,-10.74331284,0.021771524,0
2/3/11,0,0,0,-5.379294395,0.021833181,0
2/4/11,0,0,0,1.179416656,0.021892324,0
2/5/11,0,0,0,3.495583296,0.021948932,0
2/6/11,0.050000001,0.025794536,0,0.724333346,0.022002995,0.001061439
2/7/11,0.150000006,0.078268088,0,1.02033329,0.022054669,0.002983827
2/8/11,0,0,0,-4.286333561,0.022103993,0
2/9/11,0,0,0,-4.06791687,0.022151347,0
2/10/11,0,0,0,-1.813416719,0.022196919,0
2/11/11,0,0,0,2.863500118,0.022240743,0
2/12/11,0,0,0,5.619833469,0.022282591,0
2/13/11,0,0,0,4.665916443,0.022322336,0
2/14/11,1.149999976,0.956536651,0,5.765166759,0.022360161,0.033736121
2/15/11,3.625,1.963541627,0.818234921,1.492249966,0.022396296,0.122120485
2/16/11,1.399999976,0.641666651,0.174590707,-1.949499965,0.022431115,0.030585291
2/17/11,6.775000095,3.523734808,1.349875689,-0.464416653,0.022464823,0.096661471
2/18/11,0.474999994,0.233099177,0.888962209,0.287083328,0.022497775,0.064538509
2/19/11,0.050000001,0.016998457,0,-1.871000052,0.022530343,9.51E-05
2/20/11,0.150000006,0.062576041,0,-2.542000055,0.02256263,0.002199888
2/21/11,0,0,0,-1.186833382,0.022594547,0
2/22/11,0,0,0,-2.993499994,0.02262608,0
2/23/11,0,0,0,-2.473166704,0.022657184,0
2/24/11,0.125,0.051679555,0,-0.819999993,0.022687811,0.001988814
2/25/11,4.625,1.985790014,0.613984823,-0.902833343,0.02271791,0.043432325
2/26/11,11.82499981,2.808003902,0,-4.928916454,0.022747586,0
2/27/11,0.174999997,0.047663994,0,-6.90199995,0.022776911,0
2/28/11,0,0,0,-2.566083431,0.022805873,0
3/1/11,0,0,1.064352155,-1.624333382,0.022834465,0.075410843
3/2/11,0.300000012,0.165618733,4.515555382,0.946166694,0.022862857,0.335034996
3/3/11,0.349999994,0.194681123,1.093452215,1.276916623,0.02289298,0.088296346
3/4/11,0.050000001,0.024932452,0,-0.226500005,0.022927225,0.001031886
3/5/11,0,0,0,0.965916693,0.022964839,0
3/6/11,0.975000024,0.688582897,0.048403852,3.053333282,0.023004264,0.031228995
3/7/11,8.524999619,4.029342175,4.107278347,0.289833337,0.02304473,0.319779247
3/8/11,2.25,1.009436369,1.057381034,-1.941333294,0.023090564,0.08505258
3/9/11,0,0,4.738642216,1.585166693,0.023148976,0.395761937
3/10/11,0,0,0,5.583166599,0.023234639,0
3/11/11,0,0,0,6.638249874,0.023345316,0
3/12/11,0,0,0,5.608166695,0.023459243,0
3/13/11,0,0,0,4.876666546,0.023568761,0
3/14/11,0.224999994,0.16337803,0,6.084666729,0.02367183,0.006142391
3/15/11,0.075000003,0.056220978,0,6.721583366,0.023767978,0.002142572
3/16/11,1.575000048,1.477765679,0,7.636250019,0.023857268,0.060485847
3/17/11,0.875,0.638759613,0,5.590166569,0.023940314,0.024755476
3/18/11,0.075000003,0.050232638,0,3.072750092,0.024017867,0.002201254
3/19/11,0.025,0.016842207,0,3.092833281,0.024090813,0.000720775
3/20/11,0.300000012,0.169888839,0,1.140499949,0.024159618,0.006726378
3/21/11,2.474999905,1.234555483,0.261909217,0.290250003,0.024225,0.065513618
3/22/11,0.524999976,0.228790671,0,-0.754796147,0.024287602,0.009472235
3/23/11,0,0,0,0.637128294,0.024347691,0
3/24/11,1.524999976,0.870026231,0.027539369,1.579671383,0.024405355,0.031596947
3/25/11,1.25,0.693888187,0,1.398199677,0.024460269,0.024421021
3/26/11,1.475000024,0.798958361,0.010074579,1.085323095,0.02451252,0.026235638
3/27/11,1.399999976,0.759712577,0,1.429929495,0.024562288,0.025750691
3/28/11,0.324999988,0.176041663,0,1.211159468,0.024609558,0.005904906
3/29/11,0,0,0,-0.435560018,0.024654493,0
3/30/11,0,0,0,3.137640953,0.024697706,0
3/31/11,0,0,0,6.469209194,0.024738587,0
4/1/11,0,0,0,10.57312965,0.024776056,0
4/2/11,7.199999809,7.199999809,0,10.76804924,0.02480904,0.491029501
4/3/11,2.625,1.711261749,0,2.553691626,0.024839669,0.074528143
4/4/11,0,0,0,3.376678705,0.024871586,0
4/5/11,2.075000048,2.075000048,0,9.672284126,0.024904016,0.134667888
4/6/11,1.475000024,1.135371089,0,6.181723118,0.024935776,0.047445338
4/7/11,7.099999905,4.512996674,2.374829054,2.802865744,0.024967879,0.31464693
4/8/11,11.94999981,6.204041481,7.950661659,0.45900631,0.02500497,0.780277014
4/9/11,0.324999988,0.145555586,0.182724386,-1.556614995,0.025082119,0.018886704
4/10/11,0,0,0,2.072996855,0.025210908,0
4/11/11,0.150000006,0.100000001,0,4.626530647,0.025352558,0.003578287
4/12/11,0.675000012,0.675000012,0,6.041719913,0.025489386,0.023686431
4/13/11,0.349999994,0.263658047,0,5.671985626,0.025616286,0.023633569
4/14/11,0,0,0,2.487280846,0.025732335,0
4/15/11,0.025,0.016666668,0,5.595858097,0.025839109,0.000544415
4/16/11,0,0,0,9.285635948,0.025935285,0
4/17/11,3.5,3.5,0,12.1848011,0.026019849,0.251980662
4/18/11,4.474999905,4.474999905,0,10.30541801,0.026096355,0.147056416
4/19/11,2.424999952,2.233451128,0.022371216,6.319386959,0.02617095,0.088870123
4/20/11,0.224999994,0.212875485,0,7.77679348,0.02624285,0.011908679
4/21/11,0.5,0.479166657,0,5.717559338,0.026310423,0.016631272
4/22/11,0.075000003,0.047331251,0,3.005805969,0.026373807,0.001523026
4/23/11,0.25,0.205903575,0,4.884488106,0.026433289,0.007662454
4/24/11,1.024999976,1.024999976,0,6.013282776,0.026489183,0.040018652
4/25/11,0.474999994,0.413940877,0,4.23075676,0.026541667,0.02546984
4/26/11,0.224999994,0.140625,0,1.954549313,0.026591016,0.004256299
4/27/11,0,0,0,6.129255295,0.026637213,0
4/28/11,0.100000001,0.076418214,0,6.185783386,0.026679553,0.002433079
4/29/11,0.075000003,0.04569415,0,3.103434086,0.02671844,0.001667024
4/30/11,0,0,0,5.269696712,0.02675445,0
5/1/11,0,0,0,3.213502884,0.026787462,0
5/2/11,0,0,0,5.243311882,0.0268181,0
5/3/11,0,0,0,7.500213146,0.026846072,0
5/4/11,0,0,0,7.15060997,0.026871156,0
5/5/11,0,0,0,11.18648243,0.026893539,0
5/6/11,0,0,0,12.84867859,0.026913017,0
5/7/11,1.024999976,1.024999976,0,13.1748085,0.02692995,0.048652735
5/8/11,4,4,0,9.733752251,0.026945047,0.100831024
5/9/11,4.574999809,4.574999809,0,5.627883911,0.026959235,0.274906695
5/10/11,2.049999952,2.049999952,0,5.749845028,0.026972761,0.05669263
5/11/11,0.600000024,0.600000024,0,9.444149971,0.026985796,0.025087396
5/12/11,0.025,0.025,0,11.37773991,0.02699797,0.000686152
5/13/11,1.25,1.25,0,14.23080063,0.027009025,0.065723203
5/14/11,0.875,0.875,0,14.03987598,0.027018927,0.023534052
5/15/11,0.100000001,0.100000001,0,13.15063381,0.027027842,0.002645903
5/16/11,0,0,0,5.636140823,0.027035914,0
5/17/11,3.974999905,3.505776167,0.14595063,5.487221718,0.027043479,0.120788276
5/18/11,6.150000095,6.139750004,0,5.06921196,0.027050711,0.259574741
5/19/11,3.025000095,3.025000095,0,6.21016264,0.027057732,0.088886611
5/20/11,0,0,0,8.453318596,0.027064539,0
5/21/11,3.25,3.233750105,0,10.99404526,0.02707094,0.110974483
5/22/11,3.075000048,3.075000048,0,11.52802658,0.027076958,0.091905266
5/23/11,4.949999809,4.949999809,0,8.065080643,0.027082676,0.316781491
5/24/11,1.674999952,1.674999952,0,6.784559727,0.027088322,0.053151708
5/25/11,0,0,0,10.08027077,0.027094133,0
5/26/11,0,0,0,10.75578785,0.027099704,0
5/27/11,0.524999976,0.524999976,0,8.450872421,0.027104856,0.020515835
5/28/11,6.5,6.5,0,9.03368187,0.027109701,0.204705134
5/29/11,17.89999962,17.12926292,7.381858349,2.942348003,0.027114905,1.241446495
5/30/11,5.25,5.002086639,0.120718822,6.321936131,0.027143527,0.267660171
5/31/11,0,0,0,10.36122513,0.027222775,0
